bedrooms,bathrooms,toilets,parking_space,house_type,town,state,price,latitude,total_rooms,longitude
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0,6.464587400000001,13.0,3.5725244
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,85000000.0,6.464587400000001,13.0,3.5725244
4.0,5.0,6.0,3.0,Terraced Duplexes,Lekki,Lagos,55000000.0,6.4698419,15.0,3.5851718
4.0,5.0,5.0,5.0,Terraced Duplexes,Guzape District,Abuja,70000000.0,9.0117252,14.0,7.5079538
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,106000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
4.0,5.0,6.0,3.0,Semi Detached Duplex,Ajah,Lagos,48000000.0,6.464587400000001,15.0,3.5725244
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,70000000.0,6.464587400000001,14.0,3.5725244
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,115000000.0,6.4698419,17.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,125000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,50000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,55000000.0,6.464587400000001,13.0,3.5725244
6.0,7.0,7.0,4.0,Detached Duplex,Ibadan,Oyo,60000000.0,7.3775355,20.0,3.9470396
5.0,6.0,5.0,4.0,Detached Duplex,Lekki,Lagos,145000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,70000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
3.0,3.0,4.0,2.0,Block of Flats,Victoria Island (VI),Lagos,140000000.0,6.429098199999999,10.0,3.4238032
5.0,5.0,6.0,3.0,Terraced Duplexes,Lekki,Lagos,98000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
6.0,6.0,7.0,8.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,19.0,3.5851718
5.0,7.0,6.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0,6.4698419,18.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,13.0,3.5851718
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0,6.4698419,18.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Isolo,Lagos,65000000.0,6.537182500000001,13.0,3.322734
3.0,4.0,4.0,1.0,Detached Bungalow,Gwarinpa,Abuja,60000000.0,9.0673179,11.0,7.398260199999999
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,3.0,Detached Duplex,Victoria Island (VI),Lagos,165000000.0,6.429098199999999,16.0,3.4238032
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,77000000.0,6.464587400000001,16.0,3.5725244
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,48000000.0,6.464587400000001,13.0,3.5725244
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,105000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,9.0,Detached Duplex,Lekki,Lagos,165000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,16.0,3.5851718
5.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,60000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,140000000.0,6.429098199999999,13.0,3.4238032
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,59000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,67000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,16.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Isolo,Lagos,80000000.0,6.537182500000001,15.0,3.322734
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
4.0,5.0,6.0,3.0,Terraced Duplexes,Wuye,Abuja,57000000.0,9.0502115,15.0,7.4440401
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,60000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,120000000.0,6.429098199999999,13.0,3.4238032
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,16.0,3.5851718
5.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,170000000.0,6.6178643,16.0,3.4000616
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,120000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,1.0,Terraced Duplexes,Guzape District,Abuja,120000000.0,9.0117252,14.0,7.5079538
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,16.0,3.5851718
3.0,5.0,5.0,4.0,Block of Flats,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0,6.464587400000001,14.0,3.5725244
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
5.0,6.0,6.0,2.0,Terraced Duplexes,Guzape District,Abuja,70000000.0,9.0117252,17.0,7.5079538
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Ajah,Lagos,75000000.0,6.464587400000001,16.0,3.5725244
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,72000000.0,6.4698419,14.0,3.5851718
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0,6.537182500000001,19.0,3.322734
5.0,6.0,6.0,2.0,Detached Duplex,Ibeju Lekki,Lagos,65000000.0,6.4569054,17.0,3.8858955
4.0,6.0,5.0,1.0,Terraced Duplexes,Jahi,Abuja,65000000.0,9.1068175,15.0,7.447600800000001
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,13.0,3.5851718
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0,6.537182500000001,19.0,3.322734
2.0,3.0,3.0,2.0,Block of Flats,Lekki,Lagos,65000000.0,6.4698419,8.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,16.0,3.5851718
3.0,5.0,4.0,4.0,Block of Flats,Ikoyi,Lagos,145000000.0,6.449999999999999,12.0,3.433333
4.0,5.0,5.0,5.0,Detached Duplex,Lekki,Lagos,70000000.0,6.4698419,14.0,3.5851718
5.0,5.0,5.0,6.0,Detached Duplex,Lekki,Lagos,170000000.0,6.4698419,15.0,3.5851718
6.0,6.0,7.0,8.0,Detached Duplex,Isolo,Lagos,65000000.0,6.537182500000001,19.0,3.322734
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,175000000.0,6.4698419,14.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,4.0,Detached Bungalow,Port Harcourt,Rivers,50000000.0,4.847222599999999,13.0,6.974603999999999
4.0,5.0,6.0,4.0,Terraced Duplexes,Guzape District,Abuja,77000000.0,9.0117252,15.0,7.5079538
4.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,140000000.0,6.601838,14.0,3.3514863
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,125000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,85000000.0,6.601838,16.0,3.3514863
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,3.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,14.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Gwarinpa,Abuja,90000000.0,9.0673179,14.0,7.398260199999999
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
5.0,6.0,6.0,1.0,Detached Duplex,Ibadan,Oyo,60000000.0,7.3775355,17.0,3.9470396
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,4.0,Terraced Duplexes,Ibadan,Oyo,55000000.0,7.3775355,14.0,3.9470396
5.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,180000000.0,6.601838,15.0,3.3514863
4.0,4.0,5.0,6.0,Detached Duplex,Ibeju Lekki,Lagos,70000000.0,6.4569054,13.0,3.8858955
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,175000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
4.0,6.0,6.0,8.0,Detached Duplex,Life Camp,Abuja,85000000.0,9.0848611,16.0,7.3694922
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,13.0,3.5851718
9.0,9.0,1.0,4.0,Detached Duplex,Surulere,Lagos,95000000.0,6.4926317,19.0,3.3489671
4.0,4.0,5.0,5.0,Detached Duplex,Ajah,Lagos,50000000.0,6.464587400000001,13.0,3.5725244
4.0,4.0,5.0,4.0,Semi Detached Duplex,Victoria Island (VI),Lagos,125000000.0,6.429098199999999,13.0,3.4238032
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,105000000.0,6.4698419,16.0,3.5851718
5.0,7.0,7.0,6.0,Detached Duplex,Lekki,Lagos,106000000.0,6.4698419,19.0,3.5851718
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,18.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Ikeja,Lagos,160000000.0,6.601838,16.0,3.3514863
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,74000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,140000000.0,6.429098199999999,13.0,3.4238032
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,130000000.0,6.601838,16.0,3.3514863
4.0,4.0,5.0,6.0,Detached Duplex,Ajah,Lagos,55000000.0,6.464587400000001,13.0,3.5725244
6.0,6.0,7.0,7.0,Detached Duplex,Ikeja,Lagos,150000000.0,6.601838,19.0,3.3514863
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
3.0,3.0,4.0,4.0,Block of Flats,Lekki,Lagos,48000000.0,6.4698419,10.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,3.0,Terraced Duplexes,Gwarinpa,Abuja,85000000.0,9.0673179,14.0,7.398260199999999
5.0,4.0,4.0,3.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,16.0,3.5851718
5.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,18.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Bungalow,Lekki,Lagos,120000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,1.0,Detached Duplex,Apo,Abuja,65000000.0,8.9773902,13.0,7.4974852
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0,6.4698419,18.0,3.5851718
4.0,4.0,5.0,5.0,Detached Duplex,Ikoyi,Lagos,180000000.0,6.449999999999999,13.0,3.433333
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,6.0,Semi Detached Duplex,Apo,Abuja,65000000.0,8.9773902,14.0,7.4974852
4.0,4.0,5.0,3.0,Terraced Duplexes,Katampe,Abuja,100000000.0,9.1010936,13.0,7.446778
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,14.0,3.5851718
4.0,5.0,5.0,3.0,Detached Duplex,Lekki,Lagos,62000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,8.0,Detached Duplex,Gwarinpa,Abuja,150000000.0,9.0673179,16.0,7.398260199999999
4.0,4.0,5.0,4.0,Detached Duplex,Lokogoma District,Abuja,63000000.0,8.978615699999999,13.0,7.458202999999998
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,62990000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Life Camp,Abuja,140000000.0,9.0848611,14.0,7.3694922
4.0,4.0,5.0,6.0,Semi Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
3.0,3.0,4.0,2.0,Block of Flats,Lekki,Lagos,68000000.0,6.4698419,10.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,16.0,3.5851718
5.0,6.0,6.0,6.0,Detached Duplex,Port Harcourt,Rivers,160000000.0,4.847222599999999,17.0,6.974603999999999
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,165000000.0,6.4698419,16.0,3.5851718
5.0,6.0,7.0,6.0,Detached Duplex,Ajah,Lagos,130000000.0,6.464587400000001,18.0,3.5725244
5.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,78000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,50000000.0,6.464587400000001,13.0,3.5725244
4.0,5.0,5.0,4.0,Terraced Duplexes,Guzape District,Abuja,85000000.0,9.0117252,14.0,7.5079538
5.0,5.0,5.0,4.0,Detached Duplex,Port Harcourt,Rivers,71000000.0,4.847222599999999,15.0,6.974603999999999
5.0,6.0,6.0,3.0,Terraced Duplexes,Lekki,Lagos,55000000.0,6.4698419,17.0,3.5851718
4.0,4.0,4.0,3.0,Semi Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,12.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,150000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,2.0,Detached Duplex,Port Harcourt,Rivers,120000000.0,4.847222599999999,16.0,6.974603999999999
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Gwarinpa,Abuja,75000000.0,9.0673179,13.0,7.398260199999999
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,15.0,3.5851718
4.0,5.0,5.0,4.0,Detached Bungalow,Surulere,Lagos,70000000.0,6.4926317,14.0,3.3489671
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
3.0,3.0,4.0,4.0,Block of Flats,Ikoyi,Lagos,150000000.0,6.449999999999999,10.0,3.433333
5.0,5.0,6.0,5.0,Detached Duplex,Katampe,Abuja,180000000.0,9.1010936,16.0,7.446778
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,120000000.0,6.464587400000001,16.0,3.5725244
5.0,4.0,4.0,4.0,Detached Duplex,Ikeja,Lagos,65000000.0,6.601838,13.0,3.3514863
4.0,4.0,5.0,5.0,Semi Detached Duplex,Lekki,Lagos,53000000.0,6.4698419,13.0,3.5851718
3.0,3.0,3.0,8.0,Block of Flats,Owerri Municipal,Imo,55000000.0,5.4682267,9.0,7.0175879
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,62000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Life Camp,Abuja,60000000.0,9.0848611,13.0,7.3694922
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,135000000.0,6.4698419,17.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,55000000.0,6.464587400000001,13.0,3.5725244
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,17.0,3.5851718
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,65000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Gwarinpa,Abuja,80000000.0,9.0673179,16.0,7.398260199999999
5.0,5.0,6.0,8.0,Detached Duplex,Surulere,Lagos,180000000.0,6.4926317,16.0,3.3489671
4.0,4.0,5.0,4.0,Semi Detached Duplex,Gwarinpa,Abuja,160000000.0,9.0673179,13.0,7.398260199999999
5.0,6.0,6.0,4.0,Detached Duplex,Katampe,Abuja,130000000.0,9.1010936,17.0,7.446778
5.0,6.0,6.0,7.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,17.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,58000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Ajah,Lagos,60000000.0,6.464587400000001,16.0,3.5725244
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,48000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Bungalow,Ibeju Lekki,Lagos,50000000.0,6.4569054,13.0,3.8858955
5.0,5.0,6.0,5.0,Detached Duplex,Port Harcourt,Rivers,140000000.0,4.847222599999999,16.0,6.974603999999999
5.0,6.0,7.0,5.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,18.0,3.5851718
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,80000000.0,6.464587400000001,13.0,3.5725244
4.0,5.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,58000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,7.0,Detached Duplex,Lekki,Lagos,76000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
3.0,3.0,4.0,4.0,Block of Flats,Lekki,Lagos,85000000.0,6.4698419,10.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,70000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,68000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Guzape District,Abuja,120000000.0,9.0117252,13.0,7.5079538
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,17.0,3.5851718
4.0,5.0,5.0,4.0,Block of Flats,Isolo,Lagos,50000000.0,6.537182500000001,14.0,3.322734
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,70000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,57000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,78000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,70000000.0,6.464587400000001,16.0,3.5725244
5.0,5.0,6.0,8.0,Detached Duplex,Ibeju Lekki,Lagos,105000000.0,6.4569054,16.0,3.8858955
3.0,3.0,4.0,2.0,Block of Flats,Ikeja,Lagos,180000000.0,6.601838,10.0,3.3514863
5.0,5.0,6.0,8.0,Detached Bungalow,Isolo,Lagos,58000000.0,6.537182500000001,16.0,3.322734
5.0,5.0,6.0,4.0,Semi Detached Duplex,Guzape District,Abuja,70000000.0,9.0117252,16.0,7.5079538
5.0,5.0,5.0,3.0,Detached Duplex,Lekki,Lagos,165000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,90000000.0,6.601838,13.0,3.3514863
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,17.0,3.5851718
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,80000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Gwarinpa,Abuja,100000000.0,9.0673179,16.0,7.398260199999999
5.0,5.0,6.0,2.0,Detached Duplex,Ajah,Lagos,65000000.0,6.464587400000001,16.0,3.5725244
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,18.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Life Camp,Abuja,70000000.0,9.0848611,13.0,7.3694922
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Ibadan,Oyo,53000000.0,7.3775355,14.0,3.9470396
5.0,6.0,6.0,4.0,Detached Duplex,Gwarinpa,Abuja,160000000.0,9.0673179,17.0,7.398260199999999
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,120000000.0,6.601838,16.0,3.3514863
