bedrooms,bathrooms,toilets,parking_space,title,town,state,price,latitude,total_rooms,longitude
4.0,5.0,6.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,145000000.0,6.429098199999999,15.0,3.4238032
4.0,4.0,5.0,2.0,Detached Duplex,Oluyole,Oyo,32000000.0,7.3621978,13.0,3.8502617
4.0,5.0,5.0,3.0,Detached Duplex,Lekki,Lagos,82000000.0,6.4698419,14.0,3.5851718
5.0,6.0,6.0,2.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,17.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,15.0,3.5851718
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,106000000.0,6.4698419,16.0,3.5851718
6.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,300000000.0,6.4698419,19.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,16.0,3.5851718
3.0,3.0,4.0,7.0,Detached Bungalow,Lugbe District,Abuja,42000000.0,8.9640864,10.0,7.3813708
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,1.0,Semi Detached Duplex,Asokoro District,Abuja,80000000.0,9.0479272,13.0,7.515513299999999
3.0,3.0,4.0,2.0,Terraced Duplexes,Life Camp,Abuja,55000000.0,9.0848611,10.0,7.3694922
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
2.0,2.0,3.0,8.0,Block of Flats,Owerri Municipal,Imo,65000000.0,5.4682267,7.0,7.0175879
1.0,6.0,8.0,4.0,Detached Bungalow,Ikorodu,Anambara,45000000.0,6.220899699999999,15.0,6.9369559
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,13.0,3.5851718
5.0,7.0,8.0,3.0,Detached Duplex,Lekki,Lagos,200000000.0,6.4698419,20.0,3.5851718
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,99000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,42000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Guzape District,Abuja,75000000.0,9.0117252,13.0,7.5079538
3.0,5.0,5.0,4.0,Detached Bungalow,Gwarinpa,Abuja,70000000.0,9.0673179,13.0,7.398260199999999
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,285000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,3.0,Semi Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,80000000.0,6.601838,13.0,3.3514863
5.0,5.0,6.0,7.0,Detached Duplex,Ibeju Lekki,Lagos,58000000.0,6.4569054,16.0,3.8858955
3.0,3.0,4.0,4.0,Detached Bungalow,Lekki,Lagos,30000000.0,6.4698419,10.0,3.5851718
1.0,1.0,1.0,4.0,Detached Duplex,Ibadan,Oyo,160000000.0,7.3775355,3.0,3.9470396
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,235000000.0,6.6178643,16.0,3.4000616
9.0,9.0,1.0,4.0,Detached Duplex,Lekki,Lagos,50000000.0,6.4698419,19.0,3.5851718
3.0,3.0,3.0,4.0,Detached Duplex,Owerri Municipal,Imo,37000000.0,5.4682267,9.0,7.0175879
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,17.0,3.5851718
4.0,4.0,5.0,1.0,Terraced Duplexes,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
3.0,3.0,4.0,3.0,Semi Detached Duplex,Lekki,Lagos,35000000.0,6.4698419,10.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,260000000.0,6.4698419,15.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Ogudu,Lagos,80000000.0,6.574910699999999,15.0,3.3918106
4.0,6.0,5.0,6.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,15.0,3.5851718
5.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,170000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,69000000.0,6.4698419,13.0,3.5851718
4.0,4.0,4.0,4.0,Detached Duplex,Ikeja,Lagos,130000000.0,6.601838,12.0,3.3514863
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,185000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Semi Detached Duplex,Katampe,Abuja,200000000.0,9.1010936,16.0,7.446778
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,105000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,3.0,Terraced Bungalow,Ajah,Lagos,38000000.0,6.464587400000001,13.0,3.5725244
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,80000000.0,6.4698419,14.0,3.5851718
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,17.0,3.5851718
5.0,6.0,6.0,5.0,Detached Duplex,Magodo,Lagos,170000000.0,6.6178643,17.0,3.4000616
4.0,5.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,60000000.0,6.464587400000001,14.0,3.5725244
5.0,5.0,5.0,4.0,Detached Duplex,Mbora (Nbora),Abuja,50000000.0,9.0444948,15.0,7.407044300000001
5.0,5.0,5.0,4.0,Detached Duplex,Jahi,Abuja,170000000.0,9.1068175,15.0,7.447600800000001
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,47000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,270000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,8.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,16.0,3.5851718
4.0,4.0,4.0,4.0,Detached Duplex,Magodo,Lagos,140000000.0,6.6178643,12.0,3.4000616
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,180000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,57000000.0,6.4698419,14.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,70000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,3.0,Detached Duplex,Ogudu,Lagos,60000000.0,6.574910699999999,16.0,3.3918106
5.0,5.0,6.0,3.0,Detached Duplex,Ogudu,Lagos,60000000.0,6.574910699999999,16.0,3.3918106
2.0,5.0,5.0,4.0,Block of Flats,Alimosho,Lagos,150000000.0,6.5744462,12.0,3.2569872
5.0,5.0,5.0,4.0,Detached Bungalow,Gudu,Abuja,59000000.0,9.0083613,15.0,7.4775779
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
6.0,6.0,7.0,4.0,Detached Duplex,Owerri Municipal,Imo,30000000.0,5.4682267,19.0,7.0175879
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0,6.464587400000001,16.0,3.5725244
6.0,7.0,7.0,6.0,Semi Detached Duplex,Apo,Abuja,100000000.0,8.9773902,20.0,7.4974852
4.0,4.0,5.0,7.0,Detached Duplex,Arepo,Ogun,65000000.0,6.6966956,13.0,3.4253559
4.0,4.0,5.0,4.0,Terraced Bungalow,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,160000000.0,6.4698419,14.0,3.5851718
5.0,6.0,7.0,7.0,Detached Duplex,Lekki,Lagos,200000000.0,6.4698419,18.0,3.5851718
4.0,6.0,5.0,4.0,Terraced Duplexes,Ikoyi,Lagos,150000000.0,6.449999999999999,15.0,3.433333
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,82000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Isheri North,Lagos,70000000.0,6.6334151,16.0,3.41202
6.0,6.0,7.0,7.0,Detached Duplex,Lekki,Lagos,155000000.0,6.4698419,19.0,3.5851718
6.0,3.0,4.0,4.0,Detached Duplex,Isheri North,Lagos,150000000.0,6.6334151,13.0,3.41202
2.0,2.0,2.0,1.0,Block of Flats,Ajah,Lagos,63000000.0,6.464587400000001,6.0,3.5725244
5.0,5.0,5.0,3.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,15.0,3.5851718
3.0,5.0,5.0,4.0,Block of Flats,Maryland,Lagos,90000000.0,6.576421,13.0,3.365344
4.0,4.0,5.0,6.0,Detached Duplex,Lekki,Lagos,350000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,6.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,300000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
3.0,1.0,1.0,1.0,Block of Flats,Magodo,Lagos,120000000.0,6.6178643,5.0,3.4000616
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
4.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,15.0,3.5851718
4.0,5.0,6.0,3.0,Semi Detached Duplex,Lekki,Lagos,60000000.0,6.4698419,15.0,3.5851718
4.0,5.0,6.0,1.0,Detached Duplex,Lokogoma District,Abuja,70000000.0,8.978615699999999,15.0,7.458202999999998
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,16.0,3.5851718
3.0,5.0,4.0,3.0,Terraced Duplexes,Lekki,Lagos,100000000.0,6.4698419,12.0,3.5851718
5.0,6.0,6.0,6.0,Detached Duplex,Lekki,Lagos,300000000.0,6.4698419,17.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0,6.4698419,13.0,3.5851718
3.0,4.0,4.0,1.0,Block of Flats,Lekki,Lagos,40000000.0,6.4698419,11.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,16.0,3.5851718
4.0,4.0,4.0,4.0,Detached Duplex,Ajah,Lagos,55000000.0,6.464587400000001,12.0,3.5725244
1.0,1.0,1.0,4.0,Detached Duplex,Ilupeju,Lagos,100000000.0,6.553648399999999,3.0,3.3566738
2.0,1.0,1.0,4.0,Block of Flats,Ojo,Lagos,40000000.0,6.4579097,4.0,3.1579655
4.0,4.0,5.0,4.0,Detached Duplex,Durumi,Abuja,145000000.0,9.0222634,13.0,7.467069500000001
4.0,4.0,5.0,2.0,Semi Detached Duplex,Ajah,Lagos,70000000.0,6.464587400000001,13.0,3.5725244
3.0,3.0,4.0,4.0,Semi Detached Bungalow,Gaduwa,Abuja,27000000.0,9.002694199999999,10.0,7.46544
6.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,19.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Isheri North,Lagos,35000000.0,6.6334151,13.0,3.41202
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Ikeja,Lagos,100000000.0,6.601838,14.0,3.3514863
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ogudu,Lagos,125000000.0,6.574910699999999,13.0,3.3918106
4.0,5.0,5.0,2.0,Terraced Duplexes,Wuye,Abuja,75000000.0,9.0502115,14.0,7.4440401
4.0,5.0,5.0,4.0,Detached Duplex,Ibadan,Oyo,50000000.0,7.3775355,14.0,3.9470396
4.0,5.0,5.0,4.0,Semi Detached Duplex,Life Camp,Abuja,55000000.0,9.0848611,14.0,7.3694922
4.0,5.0,6.0,4.0,Detached Bungalow,Ajah,Lagos,35000000.0,6.464587400000001,15.0,3.5725244
3.0,3.0,4.0,4.0,Block of Flats,Jahi,Abuja,35000000.0,9.1068175,10.0,7.447600800000001
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,53000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,45000000.0,6.464587400000001,13.0,3.5725244
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,17.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,15.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,5.0,Semi Detached Duplex,Durumi,Abuja,150000000.0,9.0222634,16.0,7.467069500000001
7.0,7.0,8.0,5.0,Detached Duplex,Katampe,Abuja,280000000.0,9.1010936,22.0,7.446778
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,70000000.0,6.464587400000001,13.0,3.5725244
5.0,6.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,17.0,3.5851718
6.0,6.0,7.0,4.0,Detached Duplex,Isheri North,Lagos,135000000.0,6.6334151,19.0,3.41202
2.0,5.0,4.0,1.0,Detached Bungalow,Kubwa,Abuja,37000000.0,9.153848600000002,11.0,7.3219648
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
4.0,4.0,4.0,4.0,Detached Bungalow,Lekki,Lagos,65000000.0,6.4698419,12.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,270000000.0,6.4698419,16.0,3.5851718
3.0,3.0,5.0,2.0,Detached Duplex,Ipaja,Lagos,28000000.0,6.613069899999999,11.0,3.2659066
4.0,4.0,5.0,5.0,Semi Detached Duplex,Isheri North,Lagos,58000000.0,6.6334151,13.0,3.41202
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
3.0,4.0,4.0,4.0,Detached Bungalow,Kubwa,Abuja,30000000.0,9.153848600000002,11.0,7.3219648
5.0,5.0,6.0,8.0,Detached Duplex,Gaduwa,Abuja,90000000.0,9.002694199999999,16.0,7.46544
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,18.0,3.5851718
1.0,5.0,5.0,4.0,Block of Flats,Ibadan,Oyo,35000000.0,7.3775355,11.0,3.9470396
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,60000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,9.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
3.0,3.0,4.0,2.0,Block of Flats,Gaduwa,Abuja,27000000.0,9.002694199999999,10.0,7.46544
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,14.0,3.5851718
3.0,3.0,3.0,2.0,Block of Flats,Lekki,Lagos,34000000.0,6.4698419,9.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Port Harcourt,Rivers,130000000.0,4.847222599999999,14.0,6.974603999999999
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,16.0,3.5851718
4.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,17.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Block of Flats,Victoria Island (VI),Lagos,210000000.0,6.429098199999999,13.0,3.4238032
5.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,70000000.0,6.464587400000001,15.0,3.5725244
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,155000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,5.0,Terraced Duplexes,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Guzape District,Abuja,150000000.0,9.0117252,16.0,7.5079538
4.0,4.0,5.0,4.0,Semi Detached Duplex,Wuye,Abuja,120000000.0,9.0502115,13.0,7.4440401
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Ikoyi,Lagos,165000000.0,6.449999999999999,13.0,3.433333
4.0,4.0,4.0,7.0,Detached Bungalow,Gwarinpa,Abuja,35000000.0,9.0673179,12.0,7.398260199999999
5.0,5.0,6.0,4.0,Detached Duplex,Isheri North,Lagos,40000000.0,6.6334151,16.0,3.41202
6.0,6.0,7.0,8.0,Detached Duplex,Lekki,Lagos,200000000.0,6.4698419,19.0,3.5851718
3.0,2.0,3.0,1.0,Block of Flats,Alimosho,Lagos,40000000.0,6.5744462,8.0,3.2569872
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,95000000.0,6.464587400000001,16.0,3.5725244
3.0,3.0,3.0,4.0,Terraced Duplexes,Lekki,Lagos,31000000.0,6.4698419,9.0,3.5851718
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,48000000.0,6.4698419,14.0,3.5851718
3.0,3.0,4.0,3.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,10.0,3.5851718
3.0,3.0,4.0,9.0,Detached Bungalow,Gwarinpa,Abuja,45000000.0,9.0673179,10.0,7.398260199999999
8.0,8.0,1.0,1.0,Detached Duplex,Apo,Abuja,98000000.0,8.9773902,17.0,7.4974852
4.0,4.0,5.0,3.0,Terraced Duplexes,Jahi,Abuja,65000000.0,9.1068175,13.0,7.447600800000001
5.0,5.0,6.0,3.0,Detached Duplex,Ajah,Lagos,120000000.0,6.464587400000001,16.0,3.5725244
6.0,4.0,4.0,2.0,Detached Bungalow,Surulere,Lagos,65000000.0,6.4926317,14.0,3.3489671
4.0,4.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,280000000.0,6.449999999999999,13.0,3.433333
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,130000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,155000000.0,6.429098199999999,13.0,3.4238032
4.0,4.0,5.0,8.0,Detached Duplex,Gwarinpa,Abuja,185000000.0,9.0673179,13.0,7.398260199999999
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,16.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,260000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Ikeja,Lagos,150000000.0,6.601838,13.0,3.3514863
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,165000000.0,6.4698419,16.0,3.5851718
3.0,3.0,4.0,4.0,Block of Flats,Lekki,Lagos,68000000.0,6.4698419,10.0,3.5851718
6.0,7.0,7.0,7.0,Detached Duplex,Lekki,Lagos,190000000.0,6.4698419,20.0,3.5851718
5.0,5.0,5.0,1.0,Semi Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Ajah,Lagos,40500000.0,6.464587400000001,13.0,3.5725244
3.0,3.0,4.0,5.0,Terraced Duplexes,Lekki,Lagos,60000000.0,6.4698419,10.0,3.5851718
5.0,5.0,5.0,5.0,Semi Detached Duplex,Wuse 2,Abuja,170000000.0,9.078749,15.0,7.4701862
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,17.0,3.5851718
5.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,130000000.0,6.4698419,15.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,330000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,8.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
7.0,7.0,8.0,4.0,Terraced Duplexes,Katampe,Abuja,125000000.0,9.1010936,22.0,7.446778
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,190000000.0,6.4698419,16.0,3.5851718
1.0,4.0,4.0,4.0,Block of Flats,Ibadan,Oyo,27000000.0,7.3775355,9.0,3.9470396
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
2.0,3.0,3.0,6.0,Detached Bungalow,Gwarinpa,Abuja,45000000.0,9.0673179,8.0,7.398260199999999
3.0,5.0,5.0,4.0,Block of Flats,Yaba,Lagos,45000000.0,6.5095442,13.0,3.3710936
4.0,3.0,3.0,4.0,Terraced Duplexes,Lekki,Lagos,45000000.0,6.4698419,10.0,3.5851718
4.0,5.0,6.0,6.0,Semi Detached Duplex,Wuye,Abuja,150000000.0,9.0502115,15.0,7.4440401
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0,6.537182500000001,19.0,3.322734
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Mabushi,Abuja,190000000.0,9.0830863,15.0,7.4481568
4.0,5.0,5.0,4.0,Detached Duplex,Lugbe District,Abuja,47000000.0,8.9640864,14.0,7.3813708
4.0,5.0,5.0,4.0,Terraced Duplexes,Guzape District,Abuja,50000000.0,9.0117252,14.0,7.5079538
5.0,5.0,6.0,4.0,Terraced Duplexes,Maitama District,Abuja,250000000.0,9.0881961,16.0,7.493382399999999
3.0,3.0,4.0,3.0,Detached Bungalow,Ibeju Lekki,Lagos,35000000.0,6.4569054,10.0,3.8858955
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,197000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,8.0,Detached Duplex,Lekki,Lagos,220000000.0,6.4698419,14.0,3.5851718
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,300000000.0,6.4698419,17.0,3.5851718
2.0,3.0,3.0,4.0,Block of Flats,Lekki,Lagos,44000000.0,6.4698419,8.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,13.0,3.5851718
3.0,3.0,4.0,4.0,Detached Bungalow,Ajah,Lagos,42000000.0,6.464587400000001,10.0,3.5725244
5.0,5.0,6.0,1.0,Detached Duplex,Magodo,Lagos,170000000.0,6.6178643,16.0,3.4000616
6.0,6.0,6.0,4.0,Detached Duplex,Isolo,Lagos,150000000.0,6.537182500000001,18.0,3.322734
5.0,5.0,6.0,3.0,Terraced Duplexes,Lekki,Lagos,150000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,3.0,Detached Duplex,Port Harcourt,Rivers,60000000.0,4.847222599999999,14.0,6.974603999999999
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lugbe District,Abuja,65000000.0,8.9640864,13.0,7.3813708
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,250000000.0,6.4698419,16.0,3.5851718
3.0,3.0,4.0,4.0,Terraced Duplexes,Magodo,Lagos,85000000.0,6.6178643,10.0,3.4000616
4.0,5.0,5.0,1.0,Detached Duplex,Lokogoma District,Abuja,47000000.0,8.978615699999999,14.0,7.458202999999998
6.0,6.0,7.0,1.0,Detached Duplex,Jahi,Abuja,250000000.0,9.1068175,19.0,7.447600800000001
5.0,5.0,6.0,4.0,Semi Detached Duplex,Victoria Island (VI),Lagos,135000000.0,6.429098199999999,16.0,3.4238032
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,190000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
2.0,2.0,3.0,2.0,Block of Flats,Ajah,Lagos,29900000.0,6.464587400000001,7.0,3.5725244
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,145000000.0,6.4698419,18.0,3.5851718
5.0,5.0,5.0,8.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,3.0,Terraced Duplexes,Katampe,Abuja,60000000.0,9.1010936,13.0,7.446778
4.0,5.0,5.0,6.0,Detached Duplex,Isheri North,Lagos,70000000.0,6.6334151,14.0,3.41202
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,49000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,330000000.0,6.429098199999999,16.0,3.4238032
5.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,130000000.0,6.449999999999999,15.0,3.433333
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,16.0,3.5851718
4.0,4.0,4.0,3.0,Semi Detached Duplex,Lekki,Lagos,72000000.0,6.4698419,12.0,3.5851718
4.0,5.0,5.0,3.0,Terraced Duplexes,Kubwa,Abuja,39000000.0,9.153848600000002,14.0,7.3219648
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Block of Flats,Wuse,Abuja,220000000.0,9.0746601,14.0,7.476004700000001
5.0,5.0,7.0,4.0,Detached Duplex,Lekki,Lagos,320000000.0,6.4698419,17.0,3.5851718
6.0,6.0,8.0,1.0,Detached Duplex,Guzape District,Abuja,300000000.0,9.0117252,20.0,7.5079538
